ID,Gen,Name,Type,AC (MD?),AC,PW,PP,PR,Charge,Recoil,Source,Resistance,Description,TODO Check Description Difference,Target,Effect Chance
309,3,Hydro Cannon,Water,90,90,150,5,0,0,1,S. Attack,S. Defense,The target is hit by a watery blast. The user can't move on the next turn.,The target is hit with a watery blast. The user can’t move on the next turn.,"One other Pokémon on the field, selected by the trainer.",TODO
310,3,Meteor Mash,Steel,80,90,90,10,0,0,0,Attack,Defense,The target is hit with a hard punch fired like a meteor. This has a 20% chance to raise the user's Attack stat.,The target is hit with a hard punch fired like a meteor. This may also raise the user’s Attack stat.,"One other Pokémon on the field, selected by the trainer.",20
311,3,Astonish,Ghost,100,100,30,15,0,0,0,Attack,Defense,The user attacks the target while shouting in a startling fashion. This may also make the target flinch.,The user attacks the target while shouting in a startling fashion. This may also make the target flinch.,"One other Pokémon on the field, selected by the trainer.",30
312,3,Weather Ball,Normal,100,100,50,10,0,0,0,S. Attack,S. Defense,A move that varies in type depending on the weather.,This attack move varies in power and type depending on the weather.,"One other Pokémon on the field, selected by the trainer.",TODO
313,3,Aromatherapy,Grass,-1,,,5,0,0,0,None,None,The user releases a soothing scent that heals all of the target's bad status conditions.,The user releases a soothing scent that heals all status conditions affecting the user’s party.,The user and its allies.,TODO
314,3,Fake Tears,Dark,80,100,,20,0,0,0,None,None,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat.",The user feigns crying to fluster the target harshly lowering its Sp. Def stat.,"One other Pokémon on the field, selected by the trainer.",TODO
315,3,Air Cutter,Flying,90,95,60,25,0,0,0,S. Attack,S. Defense,The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.,The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.,All opposing Pokémon.,TODO
316,3,Overheat,Fire,100,90,130,5,0,0,0,S. Attack,S. Defense,The user attacks the target at full power. The attack's recoil harshly lowers the user's Sp. Atk stat.,The user attacks the target at full power. The attack’s recoil harshly lowers the user’s Sp. Atk stat.,"One other Pokémon on the field, selected by the trainer.",100
317,3,Odor Sleuth,Normal,-1,,,40,0,0,0,None,None,"The user identifies the target, removing its resistances and immunities. This also enables an evasive target to be hit.",Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.,"One other Pokémon on the field, selected by the trainer.",TODO
318,3,Rock Tomb,Rock,100,95,60,15,0,0,0,Attack,Defense,Boulders are hurled at the target. This also lowers the target's Speed stat.,Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.,"One other Pokémon on the field, selected by the trainer.",100
319,3,Silver Wind,Bug,100,100,60,5,0,0,0,S. Attack,S. Defense,The target is attacked with powdery scales blown by wind. This may also raise all the user's stats.,The target is attacked with powdery scales blown by the wind. This may also raise all the user’s stats.,"One other Pokémon on the field, selected by the trainer.",10
320,3,Metal Sound,Steel,75,85,,40,0,0,0,None,None,A horrible sound like scraping metal harshly lowers the target's Sp. Def stat.,A horrible sound like scraping metal harshly lowers the target’s Sp. Def stat.,"One other Pokémon on the field, selected by the trainer.",TODO
321,3,Grass Whistle,Grass,65,55,,15,0,0,0,None,None,The user plays a pleasant melody that lulls the target into a deep sleep.,The user plays a pleasant melody that lulls the target into a deep sleep.,"One other Pokémon on the field, selected by the trainer.",TODO
322,3,Tickle,Normal,100,100,,20,0,0,0,None,None,"The user tickles the target into laughing, reducing its Attack and Defense stats.",The user tickles the target into laughing reducing its Attack and Defense stats.,"One other Pokémon on the field, selected by the trainer.",TODO
323,3,Cosmic Power,Psychic,-1,,,20,0,0,0,None,None,The user absorbs a mystical power from space to raise the party's Defense and Sp. Def stats.,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.,The user.,TODO
324,3,Water Spout,Water,100,100,150,5,0,0,0,S. Attack,S. Defense,"The user spouts water to damage opposing Pokémon. The lower the user's HP, the lower the move's power.",The user spouts water to damage opposing Pokémon. The lower the user’s HP the lower the move’s power.,All opposing Pokémon.,TODO
325,3,Signal Beam,Bug,100,100,75,15,0,0,0,S. Attack,S. Defense,The user attacks with a sinister beam of light. This may also confuse the target.,The user attacks with a sinister beam of light. This may also confuse the target.,"One other Pokémon on the field, selected by the trainer.",10
326,3,Shadow Punch,Ghost,-1,,60,20,0,0,0,Attack,Defense,The user throws a punch from the shadows. This attack never misses.,The user throws a punch from the shadows. This attack never misses.,"One other Pokémon on the field, selected by the trainer.",TODO
327,3,Extrasensory,Psychic,100,100,80,20,0,0,0,S. Attack,S. Defense,"The user attacks with an odd, unseeable power. This has a 30% chance to make the target flinch.",The user attacks with an odd unseeable power. This may also make the target flinch.,"One other Pokémon on the field, selected by the trainer.",10
328,3,Sky Uppercut,Fighting,80,90,85,15,0,0,0,Attack,Defense,The user attacks the target with an uppercut thrown skyward with force.,The user attacks the target with an uppercut thrown skyward with force.,"One other Pokémon on the field, selected by the trainer.",TODO
329,3,Sand Tomb,Ground,85,85,35,15,0,0,0,Attack,Defense,The user traps the target inside a harshly raging sandstorm for three turns.,The user traps the target inside a harshly raging sandstorm for four to five turns.,"One other Pokémon on the field, selected by the trainer.",100
330,3,Sheer Cold,Ice,50,30,,5,0,0,0,S. Attack,S. Defense,The user attacks with a blast of absolute-zero cold. The target faints instantly if it hits.,The target faints instantly. It’s less likely to hit the target if it’s used by Pokémon other than Ice types.,"One other Pokémon on the field, selected by the trainer.",TODO
331,3,Muddy Water,Water,80,85,90,10,0,0,0,S. Attack,S. Defense,The user attacks by shooting muddy water at the opposing Pokémon. This has a 30% chance to lower their Accuracy.,The user attacks by shooting muddy water at the opposing Pokémon. This may also lower their accuracy.,All opposing Pokémon.,30
332,3,Bullet Seed,Grass,65,100,25,30,0,0,0,Attack,Defense,The user forcefully shoots seeds at the target two to five times in a row.,The user forcefully shoots seeds at the target two to five times in a row.,"One other Pokémon on the field, selected by the trainer.",TODO
333,3,Aerial Ace,Flying,-1,,60,20,0,0,0,Attack,Defense,"The user confounds the target with speed, then slashes. This attack never misses.",The user confounds the target with speed then slashes. This attack never misses.,"One other Pokémon on the field, selected by the trainer.",TODO
334,3,Icicle Spear,Ice,70,100,25,30,0,0,0,Attack,Defense,The user launches sharp icicles at the target five times in a row.,The user launches sharp icicles at the target two to five times in a row.,"One other Pokémon on the field, selected by the trainer.",TODO
335,3,Iron Defense,Steel,-1,,,15,0,0,0,None,None,"The user hardens its body's surface like iron, sharply raising its Defense stat.",The user hardens its body’s surface like iron sharply raising its Defense stat.,The user.,TODO
336,3,Block,Normal,100,,,5,0,0,0,None,None,The user continually blocks the target's way with arms spread wide to prevent escape.,The user blocks the target’s way with arms spread wide to prevent escape.,"One other Pokémon on the field, selected by the trainer.",TODO
337,3,Howl,Normal,-1,,,40,0,0,0,None,None,"The user howls loudly to raise the party's spirit, which raises the Attack stat.",The user howls loudly to raise its spirit which raises its Attack stat.,The user and its allies.,TODO
338,3,Dragon Claw,Dragon,100,100,80,15,0,0,0,Attack,Defense,"The user slashes the target with huge, sharp claws.",The user slashes the target with huge sharp claws.,"One other Pokémon on the field, selected by the trainer.",TODO
339,3,Frenzy Plant,Grass,90,90,150,5,0,0,1,S. Attack,S. Defense,The user slams the target with an enormous tree. The user can't move on the next turn.,The user slams the target with an enormous tree. The user can’t move on the next turn.,"One other Pokémon on the field, selected by the trainer.",TODO
340,3,Bulk Up,Fighting,-1,,,20,0,0,0,None,None,"The user tenses its muscles to bulk up its body, raising both its Attack and Defense stats.",The user tenses its muscles to bulk up its body raising both its Attack and Defense stats.,The user.,TODO
341,3,Bounce,Flying,100,85,85,5,0,0,0,Attack,Defense,"The user bounces up high, then drops on the target on the second turn. This has a 30% chance to leave the target with paralysis.",The user bounces up high then drops on the target on the second turn. This may also leave the target with paralysis.,"One other Pokémon on the field, selected by the trainer.",30
342,3,Mud Shot,Ground,100,95,55,15,0,0,0,S. Attack,S. Defense,The user attacks by hurling a blob of mud at the target. This also lowers the target's Movement Speed.,The user attacks by hurling a blob of mud at the target. This also lowers the target’s Speed stat.,"One other Pokémon on the field, selected by the trainer.",100
343,3,Poison Tail,Poison,100,100,50,25,0,0,0,Attack,Defense,The user hits the target with its tail. This may also poison the target. Critical hits land more easily.,The user hits the target with its tail. This may also poison the target. Critical hits land more easily.,"One other Pokémon on the field, selected by the trainer.",10
